id,task_name,status,arm_type,station_type,duration_s,operator,overall_quality,annotation_quality,audit_result,data_purpose,created_at,updated_at,nfs_path
01a06013-78e0-7d59-90a2-790f3843da80,industrial packing,completed,yam,yam_0_61,39.9,huangrongbo,good,,,prod,2026-09-02 03:06:38.574924+00:00,2026-09-02 09:14:09.189018+00:00,/nfs/data/sz_44/20260902/episode_20260902_030444_000_aad65948.npy.mp4
01a06014-6728-7bf0-9087-3cff9a93966d,industrial packing,completed,yam,yam_0_61,38.0,huangrongbo,good,,,prod,2026-09-02 03:07:37.889632+00:00,2026-09-02 09:14:09.051925+00:00,/nfs/data/sz_44/20260902/episode_20260902_030545_000_12c4978d.npy.mp4
01a06015-f980-767d-88e3-cfefeccee90e,industrial packing,completed,yam,yam_0_61,40.6,huangrongbo,good,,,prod,2026-09-02 03:09:26.315420+00:00,2026-09-02 09:14:09.024744+00:00,/nfs/data/sz_44/20260902/episode_20260902_030728_000_7a7cabd4.npy.mp4
01a06016-b118-73e3-a66d-3375e2ee5a42,industrial packing,completed,yam,yam_0_61,36.0,huangrongbo,good,,,prod,2026-09-02 03:10:04.691532+00:00,2026-09-02 09:14:09.017557+00:00,/nfs/data/sz_44/20260902/episode_20260902_030815_000_cb7180f7.npy.mp4
01a06017-4d58-7e0d-8647-fe614b185a0b,industrial packing,completed,yam,yam_0_61,39.6,huangrongbo,good,,,prod,2026-09-02 03:10:49.051353+00:00,2026-09-02 09:14:08.887642+00:00,/nfs/data/sz_44/20260902/episode_20260902_030855_000_2aa62eeb.npy.mp4
01a06017-f938-7c59-9e10-9deaa8c1fc9d,industrial packing,completed,yam,yam_0_61,36.9,huangrongbo,good,,,prod,2026-09-02 03:11:27.376674+00:00,2026-09-02 09:14:08.202550+00:00,/nfs/data/sz_44/20260902/episode_20260902_030939_000_1d8298b0.npy.mp4
01a06018-a518-75b1-b9af-17f135f77dcd,industrial packing,completed,yam,yam_0_61,34.1,huangrongbo,good,,,prod,2026-09-02 03:12:10.740701+00:00,2026-09-02 09:14:07.958375+00:00,/nfs/data/sz_44/20260902/episode_20260902_031023_000_d44fbb5b.npy.mp4
01a06019-3988-71e2-973d-2f9030cea84c,industrial packing,completed,yam,yam_0_61,38.4,huangrongbo,good,,,prod,2026-09-02 03:12:54.038237+00:00,2026-09-02 09:14:07.900366+00:00,/nfs/data/sz_44/20260902/episode_20260902_031101_000_3f360df1.npy.mp4
01a06019-e568-7053-a089-9120e8c796f0,industrial packing,completed,yam,yam_0_61,37.1,huangrongbo,good,,,prod,2026-09-02 03:13:33.384844+00:00,2026-09-02 09:14:07.872320+00:00,/nfs/data/sz_44/20260902/episode_20260902_031145_000_0c412c1d.npy.mp4
01a0601a-8590-7468-976b-7f33098f3bc5,industrial packing,completed,yam,yam_0_61,38.6,huangrongbo,good,,,prod,2026-09-02 03:14:16.709409+00:00,2026-09-02 09:14:07.768938+00:00,/nfs/data/sz_44/20260902/episode_20260902_031226_000_72a33a77.npy.mp4
01a0601b-3940-7cea-9490-970f8f834652,industrial packing,completed,yam,yam_0_61,40.3,huangrongbo,good,,,prod,2026-09-02 03:15:06.023481+00:00,2026-09-02 09:14:07.304721+00:00,/nfs/data/sz_44/20260902/episode_20260902_031312_000_f70ba1d3.npy.mp4
01a0601b-e908-7a7a-bfa3-a5d47a1276bc,industrial packing,completed,yam,yam_0_61,40.3,huangrongbo,good,,,prod,2026-09-02 03:15:50.319753+00:00,2026-09-02 09:14:06.943654+00:00,/nfs/data/sz_44/20260902/episode_20260902_031357_000_9ba8a30f.npy.mp4
01a0601c-94e8-7e3a-ae79-2ce8e1b9de7a,industrial packing,completed,yam,yam_0_61,36.9,huangrongbo,good,,,prod,2026-09-02 03:16:29.620688+00:00,2026-09-02 09:14:00.028228+00:00,/nfs/data/sz_44/20260902/episode_20260902_031441_000_624e68e9.npy.mp4
01a0601d-3510-7014-9f38-c56908e4d048,industrial packing,completed,yam,yam_0_61,34.4,huangrongbo,good,,,prod,2026-09-02 03:17:06.950885+00:00,2026-09-02 09:13:59.910702+00:00,/nfs/data/sz_44/20260902/episode_20260902_031522_000_30290db0.npy.mp4
01a0601d-d920-7357-9408-a28a12dabfe2,industrial packing,completed,yam,yam_0_61,36.6,huangrongbo,good,,,prod,2026-09-02 03:17:56.306966+00:00,2026-09-02 09:13:59.816735+00:00,/nfs/data/sz_44/20260902/episode_20260902_031604_000_e82bffae.npy.mp4
01a0601e-7948-79ac-9a09-9b6d2b06ac40,industrial packing,completed,yam,yam_0_61,38.9,huangrongbo,good,,,prod,2026-09-02 03:18:35.608562+00:00,2026-09-02 09:13:59.350568+00:00,/nfs/data/sz_44/20260902/episode_20260902_031645_000_073633f3.npy.mp4
01a0601f-2140-7709-90b3-4e579f139e71,industrial packing,completed,yam,yam_0_61,32.7,huangrongbo,good,,,prod,2026-09-02 03:19:12.952354+00:00,2026-09-02 09:13:59.304368+00:00,/nfs/data/sz_44/20260902/episode_20260902_031728_000_35d2c2d1.npy.mp4
01a0601f-ade0-776e-9338-26e340d48bd6,industrial packing,completed,yam,yam_0_61,34.6,huangrongbo,good,,,prod,2026-09-02 03:19:51.280877+00:00,2026-09-02 09:13:59.109610+00:00,/nfs/data/sz_44/20260902/episode_20260902_031804_000_ecc60c89.npy.mp4
01a06022-0770-73fc-a85f-33deb0436932,industrial packing,completed,yam,yam_0_61,38.2,huangrongbo,good,,,prod,2026-09-02 03:22:28.756569+00:00,2026-09-02 09:13:58.955113+00:00,/nfs/data/sz_44/20260902/episode_20260902_032038_000_17cbc046.npy.mp4
01a06022-b350-7f19-9f01-2b79cc9eb02e,industrial packing,completed,yam,yam_0_61,36.1,huangrongbo,good,,,prod,2026-09-02 03:23:12.120951+00:00,2026-09-02 09:13:58.904297+00:00,/nfs/data/sz_44/20260902/episode_20260902_032122_000_c23bee53.npy.mp4
01a06023-5760-7c28-974b-eb54b864f4a8,industrial packing,completed,yam,yam_0_61,39.9,huangrongbo,good,,,prod,2026-09-02 03:23:56.445874+00:00,2026-09-02 09:13:58.808074+00:00,/nfs/data/sz_44/20260902/episode_20260902_032204_000_0771335f.npy.mp4
01a06024-0340-73da-83d8-64dfd0b6753e,industrial packing,completed,yam,yam_0_61,37.0,huangrongbo,good,,,prod,2026-09-02 03:24:40.816656+00:00,2026-09-02 09:13:58.195511+00:00,/nfs/data/sz_44/20260902/episode_20260902_032248_000_88585413.npy.mp4
01a06024-a368-7c95-931d-fa9d61f98abc,industrial packing,completed,yam,yam_0_61,36.0,huangrongbo,good,,,prod,2026-09-02 03:25:19.120061+00:00,2026-09-02 09:13:57.979838+00:00,/nfs/data/sz_44/20260902/episode_20260902_032329_000_7613f29f.npy.mp4
01a06025-4390-76ce-b892-72f6417922d2,industrial packing,completed,yam,yam_0_61,34.8,huangrongbo,good,,,prod,2026-09-02 03:25:58.420979+00:00,2026-09-02 09:13:57.889894+00:00,/nfs/data/sz_44/20260902/episode_20260902_032410_000_609cffb4.npy.mp4
01a06025-dbe8-75fe-91d1-d768e0f367fd,industrial packing,completed,yam,yam_0_61,35.5,huangrongbo,good,,,prod,2026-09-02 03:26:35.732034+00:00,2026-09-02 09:13:57.857974+00:00,/nfs/data/sz_44/20260902/episode_20260902_032449_000_d76697a4.npy.mp4
01a06026-7ff8-7386-ab48-9d8f82f3f36a,industrial packing,completed,yam,yam_0_61,34.5,huangrongbo,good,,,prod,2026-09-02 03:27:19.996116+00:00,2026-09-02 09:13:57.668639+00:00,/nfs/data/sz_44/20260902/episode_20260902_032531_000_8e3449d8.npy.mp4
01a06028-4ce8-7812-a273-0063659480d5,industrial packing,completed,yam,yam_0_61,35.4,huangrongbo,good,,,prod,2026-09-02 03:29:22.599436+00:00,2026-09-02 09:13:57.067469+00:00,/nfs/data/sz_44/20260902/episode_20260902_032729_000_dc00a860.npy.mp4
01a06028-e540-77cc-8b73-66187986efc7,industrial packing,completed,yam,yam_0_61,36.5,huangrongbo,good,,,prod,2026-09-02 03:29:55.889615+00:00,2026-09-02 09:13:56.927809+00:00,/nfs/data/sz_44/20260902/episode_20260902_032808_000_a428b3c0.npy.mp4
01a06029-8568-7573-be57-7513eae415ac,industrial packing,completed,yam,yam_0_61,40.2,huangrongbo,good,,,prod,2026-09-02 03:30:45.253714+00:00,2026-09-02 09:13:56.849821+00:00,/nfs/data/sz_44/20260902/episode_20260902_032849_000_95c10c7a.npy.mp4
01a0602a-3d00-7836-aeba-bacd82309452,industrial packing,completed,yam,yam_0_61,33.8,huangrongbo,good,,,prod,2026-09-02 03:31:23.568249+00:00,2026-09-02 09:13:56.358415+00:00,/nfs/data/sz_44/20260902/episode_20260902_032936_000_ae1c3f39.npy.mp4
01a0602a-d170-70e0-9182-e1293f797b2a,industrial packing,completed,yam,yam_0_61,34.9,huangrongbo,good,,,prod,2026-09-02 03:32:02.882800+00:00,2026-09-02 09:13:56.258315+00:00,/nfs/data/sz_44/20260902/episode_20260902_033014_000_f90268cf.npy.mp4
01a0602b-6db0-7f35-9d6f-bfecf5c6c79a,industrial packing,completed,yam,yam_0_61,35.4,huangrongbo,good,,,prod,2026-09-02 03:32:41.164239+00:00,2026-09-02 09:13:56.131824+00:00,/nfs/data/sz_44/20260902/episode_20260902_033054_000_eaecd8a8.npy.mp4
01a0602c-0608-717c-bf45-c238bb9bac70,industrial packing,completed,yam,yam_0_61,35.1,huangrongbo,good,,,prod,2026-09-02 03:33:18.493399+00:00,2026-09-02 09:13:55.979320+00:00,/nfs/data/sz_44/20260902/episode_20260902_033133_000_8ce51e8b.npy.mp4
01a0602c-a248-77bf-b00e-b7296c409f61,industrial packing,completed,yam,yam_0_61,34.2,huangrongbo,good,,,prod,2026-09-02 03:34:01.837450+00:00,2026-09-02 09:13:55.922842+00:00,/nfs/data/sz_44/20260902/episode_20260902_033213_000_a07819f3.npy.mp4
01a0602d-32d0-7ba5-9b27-63ddc1f6b695,industrial packing,completed,yam,yam_0_61,36.7,huangrongbo,good,,,prod,2026-09-02 03:34:41.185132+00:00,2026-09-02 09:13:55.859946+00:00,/nfs/data/sz_44/20260902/episode_20260902_033250_000_83a26f8f.npy.mp4
01a0602d-dac8-7a2b-892c-5f176058d009,industrial packing,completed,yam,yam_0_61,36.6,huangrongbo,good,,,prod,2026-09-02 03:35:24.457886+00:00,2026-09-02 09:13:55.264693+00:00,/nfs/data/sz_44/20260902/episode_20260902_033333_000_fea332ad.npy.mp4
